id,view_count,score,answer_count,comment_count,first_response_time(minutes)
65604208,31,0,2,6,19.0345
65604254,831,0,1,1,1068.03745
65604258,34,0,1,1,13.517216666666666
65604261,84,1,1,0,118.96128333333333
65604289,83,0,1,2,12296.281383333333
65604304,62,0,2,0,17.218116666666667
65604305,47,0,1,1,834.93595
65604408,480,-2,1,4,38.191833333333335
65604423,28,-4,1,0,14.049883333333334
65604435,69,0,4,1,8.61005
65604478,35,1,1,1,1203.723
65604496,33,-1,2,1,552.5931166666667
65604549,982,0,1,0,21.450066666666668
65604554,395,5,1,4,11.254783333333334
65604561,368,1,2,2,138.53866666666667
65604583,360,0,2,2,11.654833333333332
65604587,74,1,1,2,133.66188333333332
65604662,193,1,2,0,218.70188333333334
65604690,29,0,1,2,8.32505
65604723,202,0,2,3,1047.9839
65604770,56,1,2,2,503.91
65604805,30,0,2,1,4.05545
65604808,109,0,1,0,23.11616666666667
65604835,186,0,1,5,330.6383833333333
65604836,34,1,1,2,27.184333333333335
65604837,70,0,3,3,13.721
65604841,58,0,1,2,10.279233333333334
65604862,46,3,1,4,83.75661666666667
65604869,75,1,2,2,27.2385
65604900,30,1,2,0,24.645
65604909,6145,3,1,5,6957.642716666666
65604946,63,1,1,0,68.90378333333334
65604960,525,0,2,0,450.00511666666665
65604996,29,0,1,0,72.08805
65604999,125,1,2,1,19.531283333333334
65605009,61,0,2,0,23.518833333333333
65605029,188,2,1,0,2265.147716666667
65605073,357,1,1,0,505.8036666666667
65605074,56,2,2,1,36.14145
65605084,28,2,1,0,8.619166666666667
65605166,77,1,3,1,15.152783333333334
65605219,52,1,1,1,2920.8291
65605249,43,1,1,2,43009.3425
65605276,40,1,1,0,32.11278333333333
65605329,27,1,1,0,100.367
65605362,304,1,2,4,8.5869
65605418,85,1,1,2,191236.49233333333
65605471,156,3,2,0,10467.129783333334
65605482,40,0,1,0,112.1995
65605567,832,3,1,3,42.38333333333333
65605615,30,0,1,1,205.60233333333332
65605640,40,0,1,0,3.0520666666666667
65605706,36,1,1,0,25.666
65605758,86,-1,1,5,13.07255
65605776,112,-1,3,4,89.50628333333333
65605789,63,0,1,0,54.96823333333333
65605813,71,0,1,7,3.25805
65605838,31,0,1,0,509.5511666666667
65605888,128,0,3,0,2.0073833333333333
65605889,133,1,3,2,6.891666666666667
65605927,26,1,1,0,2206.7426666666665
65605928,101,1,1,2,133.528
65605929,40,0,2,6,31.852666666666668
65605976,50,-4,2,6,32.97545
65606006,30,1,1,0,2420.7682666666665
65606012,67,0,1,0,20.250283333333332
65606026,244,0,1,0,20.284566666666667
65606034,188,0,1,0,133.33761666666666
65606038,31,0,1,2,2.776116666666667
65606081,55,0,1,7,1340.1167166666667
65606094,72,-1,1,16,80.19683333333333
65606120,189,0,1,2,12.868883333333333
65606169,33,0,1,2,19.204216666666667
65606173,86,0,2,1,27.92055
65606192,30,0,1,7,286.9497666666667
65606287,43,0,2,0,22.942433333333334
65606313,54,-2,1,0,18.9615
65606324,27,0,1,0,28.60183333333333
65606328,35,-4,1,2,1621.30695
65606356,58,3,1,0,11.4045
65606362,42,0,3,0,3.59595
65606410,810,0,1,0,2388.6422666666667
65606427,80,0,1,4,20147.45945
65606488,63,0,1,0,16.259783333333335
65606508,41,0,1,0,12.061333333333334
65606514,382,2,1,0,162.46133333333333
65606526,30,0,1,0,207.11178333333334
65606548,272,1,2,0,142.77516666666668
65606607,57,1,5,3,6.284666666666666
65606640,343,0,1,0,35.93611666666666
65606693,140,0,1,3,33.97371666666667
65606725,110,1,2,6,4.011266666666667
65606740,66,0,1,8,324.13576666666665
65606780,184,1,2,1,3.9118333333333335
65606816,27,-2,2,3,6.476166666666667
65606831,629,1,4,5,5.458783333333334
65606832,57,0,1,2,559.2326166666667
65606839,46,2,1,0,7.744766666666667
65606842,46,0,2,2,10.1885
65606843,108,2,1,0,29.679716666666668
65606979,413,1,1,3,2635.1053333333334
65607002,25,0,1,0,7.3065
65607050,37,0,1,1,61.375283333333336
65607060,42,1,1,3,7.3499
65607171,78,0,2,0,6.26655
65607235,59,1,1,1,29.3731
65607285,212,1,1,2,13.41645
65607290,77,-3,3,2,5.59345
65607337,890,-3,2,2,33.69316666666667
65607402,36,0,2,0,10.114
65607449,49,-2,1,2,1.6926166666666667
65607477,31,0,1,0,11.769
65607486,116,0,3,2,16.734383333333334
65607586,63,2,2,0,8.937066666666666
65607604,43,1,2,0,4.964933333333334
65607612,115,0,1,1,29.5589
65607698,64,0,1,1,42.6336
65607717,52,2,1,0,11.089766666666666
65607725,100,-1,7,5,22.420883333333332
65607771,42,-1,1,2,8.357933333333333
65607773,1408,2,3,0,2.763
65607942,43,0,1,1,4695.782383333333
65607988,48,1,1,4,49.41195
65608009,49,0,1,3,56.53471666666667
65608028,173,0,1,1,358.25783333333334
65608118,420,1,1,2,234.21476666666666
65608150,50,0,7,0,8.458833333333333
65608170,129,-1,1,2,16.691
65608195,104,0,1,0,1155.9745
65608207,146,0,1,3,210.23633333333333
65608217,20,0,1,0,3.1761666666666666
65608223,186,1,1,0,441.4506
65608226,209,0,1,0,171.487
65608303,34,0,1,0,330.58428333333336
65608343,63,0,1,0,5.619716666666666
65608395,55,0,1,3,14.831166666666666
65608400,2642,1,4,2,9.25395
65608401,389,0,3,6,69.679
65608484,157,2,1,2,2583.3467166666665
65608489,205,1,1,4,1495.5568333333333
65608577,29,-1,2,1,12.438883333333333
65608646,69,0,1,0,7.408333333333333
65608730,36,0,1,2,16.33245
65608844,67,0,1,0,880.8228833333334
65608884,42,0,2,0,16.099
65608895,55,0,1,9,110.28566666666667
65608925,27,0,1,2,24.529166666666665
65608928,32,0,2,1,67.52783333333333
65608988,100,-1,2,5,62.93495
65609017,111,0,1,0,201660.39261666668
65609069,107,0,1,2,6089.971833333333
65609185,69,3,2,0,3.7336666666666667
65609315,48,1,2,2,1.93845
65609331,40,-1,1,3,32.08873333333333
65609373,73,-3,1,5,1209.6388833333333
65609378,66,1,2,0,6.531383333333333
65609382,33,1,2,6,15.1735
65609390,54,1,2,3,3.0096166666666666
65609463,435,1,2,0,9.2275
65609483,40,0,2,0,103.50645
65609546,167,0,1,0,377.60111666666666
65609567,103,0,2,0,252.13711666666666
65609590,532,1,1,1,9.363616666666667
65609592,37,1,1,1,29.5815
65609597,17,0,1,0,3.4229
65609605,74,0,1,0,581.9732666666666
65609623,57,0,2,1,4.0873333333333335
65609627,34,1,1,6,30.387883333333335
65609648,187,0,1,2,17510.44605
65609692,55,0,2,1,66.89326666666666
65609698,57,1,2,0,2.5551166666666667
65609749,31,0,1,0,728.5067833333334
65609838,41,0,1,3,22.971766666666667
65609852,226,5,2,0,78054.90595
65609879,87,0,1,0,9.763766666666667
65609903,146,0,2,7,142.04783333333333
65609978,113,0,1,2,924.4066666666666
65610007,61,0,1,0,23.621
65610064,85,0,1,2,4.240883333333334
65610085,198,2,2,1,19.703383333333335
65610157,48,0,2,0,14.437716666666667
65610194,62,1,1,0,15896.282783333334
65610214,38,-1,2,0,291.3765
65610215,274,0,1,0,1163.9107666666666
65610242,50,-1,1,0,17425.47495
65610269,37,-1,2,2,6.007116666666667
65610284,81,1,1,8,388.43955
65610322,26,0,1,0,73.21166666666667
65610331,246,0,3,2,28.7871
65610373,87,0,2,0,14.492666666666667
65610391,71,1,8,1,8.237566666666666
65610435,52,0,1,1,13.004283333333333
65610475,55,0,2,3,15.2536
65610481,63,1,2,0,61.56905
65610521,48,1,1,2,6.955733333333334
65610668,28,-3,1,3,5.283766666666667
65610803,37,0,1,3,27.913833333333333
65610870,276,0,1,0,25.96526666666667
65610879,31,0,1,0,15.061433333333333
65610942,108,2,1,9,5635.4425
65611009,477,1,1,2,6265.856883333333
65611054,39,0,1,0,1427.0532833333334
65611099,94,0,1,0,1415.1341666666667
65611119,100,0,4,1,8.6695
65611164,156,2,1,0,11969.336933333334
65611277,167,0,2,0,4.21
65611388,113,-2,1,2,3.7695
65611409,59,0,4,2,9.001566666666667
65611411,279,1,1,1,5.013883333333333
65611489,52,0,3,0,8.314933333333334
65611501,85,1,3,0,3.473333333333333
65611530,12,0,1,0,770.9269
65611551,51,0,1,2,1265.1642333333334
65611583,263,0,1,0,4.026116666666667
65611653,193,0,1,2,21.01005
65611656,50,1,1,0,1286.7233833333332
65611658,36,0,1,0,21831.116
65611682,182,1,4,5,13.948716666666666
65611698,110,0,1,2,35.5684
65611711,158,0,1,11,21.04355
65611845,55,1,1,2,29.788116666666667
65611866,504,0,3,17,4177.491166666667
65611888,89,0,1,0,24.650266666666667
65612074,246,1,1,2,20.894116666666665
65612108,90,1,4,0,44.209
65612134,201,0,1,0,40.526716666666665
65612172,333,0,1,0,7.870266666666667
65612188,69,1,2,2,52.91805
65612194,36,0,1,0,8.67145
65612280,46,1,1,2,78.99521666666666
65612314,46,-1,2,2,8.72
65612343,824,0,2,1,1330.7247166666666
65612405,37,0,1,0,118.70183333333334
65612505,56,-3,1,6,58.65866666666667
65612522,22,1,1,0,3.7684
65612541,42,0,4,0,5.813283333333334
65612632,54,2,2,1,11.95245
65612669,42,1,1,0,60.12705
65612675,39,0,1,2,12.0396
65612728,44,2,1,2,11.83905
65612755,50,0,1,6,192.50216666666665
65612896,43,0,2,4,43.11261666666667
65612918,42,0,1,2,50.92511666666667
65612927,43,0,1,4,16.17405
65612948,236,-1,1,1,23.142566666666667
65613100,60,0,2,0,38.99061666666667
65613123,36,0,1,4,9.121733333333333
65613158,65,0,2,2,24.104216666666666
65613193,161,1,3,8,17.67106666666667
65613247,119,0,1,0,110.86833333333334
65613248,1311,-2,2,0,5.2479
65613293,39,0,1,0,21.62905
65613325,86,0,1,3,221.72283333333334
65613377,32,-1,1,0,6.1606
65613427,28,0,1,3,9.369833333333334
65613437,39,-1,3,3,6.74855
65613517,25,0,1,0,8.69555
65613636,59,-1,1,3,1871.8841166666666
65613653,82,1,1,3,12050.69455
65613698,48,0,1,0,59.5459
65613739,91,0,1,0,39.97966666666667
65613769,96,1,1,0,270.4071666666667
65613782,40,-1,2,2,5.254783333333333
65613821,64,1,1,0,24.911616666666667
65613827,138,3,2,9,64.27633333333333
65613877,134,0,1,0,1008.461
65613882,62,0,1,0,3070.831833333333
65613902,61,0,1,5,10.5051
65613919,35,0,1,3,41.663266666666665
65614016,87,1,3,2,5.6755
65614022,46,0,2,9,13.412
65614066,65,0,1,13,1008.03605
65614079,652,1,2,1,26.028883333333333
65614163,76,2,3,3,16.998116666666668
65614187,76,0,1,2,5732.532283333333
65614236,135,0,1,0,46.8114
65614244,37,0,1,1,20.012216666666667
65614285,95,2,1,0,53622.27223333334
65614312,71,0,2,1,16.238783333333334
65614409,42,0,2,2,10.074833333333334
65614432,396,0,1,1,37.8545
65614474,184,1,1,0,1130.6206666666667
65614490,51,1,3,0,4.778933333333334
65614524,43,0,1,0,8.48045
65614533,52,-1,2,2,15.744066666666667
65614540,70,0,1,0,3927.1377166666666
65614599,70,1,6,2,3.9896666666666665
65614615,25,-2,1,0,14.891233333333334
65614617,171,-3,2,1,3.9645
65614662,58,0,2,5,8.69905
65614690,55,0,1,2,56.699733333333334
65614773,636,1,1,0,6.910616666666667
65614803,38,1,1,3,69.75055
65614839,58,0,3,0,66.49733333333333
65614916,45,0,1,2,17.70995
65614933,19,0,1,0,4436.58095
65614990,98,1,2,0,9.907666666666668
65615004,670,1,1,3,7275.59755
65615006,31,0,1,0,6.1562833333333336
65615022,312,1,1,0,13.927283333333333
65615042,55,-4,4,0,17.121883333333333
65615106,35,1,1,2,4244.8026666666665
65615163,49,-3,1,4,30.055
65615166,23,0,1,0,19.911933333333334
65615176,38,-1,1,4,14.509833333333333
65615178,62,0,2,0,10.163166666666667
65615217,279,1,1,0,0.0
65615272,125,1,2,0,20.031716666666668
65615345,32,0,2,0,3.2731666666666666
65615380,42,1,1,0,7.4131
65615428,39,0,2,0,20.451
65615440,45,0,1,1,49.53655
65615645,36,-1,2,3,20.938666666666666
65615663,43,0,2,0,3.4151
65615684,39,1,1,6,10.032716666666667
65615703,92,1,2,0,16.020383333333335
65615791,67,1,2,4,4.9259
65615799,150,0,1,4,197.59811666666667
65615801,40,0,1,2,42074.02555
65615804,58,-4,2,3,2.716666666666667
65615811,117,0,1,0,11.0706
65615815,138,0,1,3,138.12606666666667
65615821,164,0,2,0,30.5655
65615829,446,1,2,0,1096.6707166666667
65615840,323,1,1,0,14.590666666666667
65615908,157,2,1,0,103.39795
65615941,55,1,1,0,9.917
65615961,23,0,2,0,5.926
65615975,32,2,1,1,23.491216666666666
65615992,79,1,2,1,7.69305
65616029,61,0,1,0,72.45656666666666
65616053,34,0,1,0,11.434166666666666
65616065,98,0,1,7,41.58695
65616095,719,2,3,16,41.77355
65616136,885,9,2,1,4054.8812333333335
65616138,454,0,2,2,19.378233333333334
65616264,39,0,1,0,8.29255
65616318,41,-2,1,6,26.42795
65616388,45,0,1,3,24.250066666666665
65616403,947,0,2,0,15.8086
65616490,84,1,1,6,2414.9948833333333
65616496,33,1,1,4,39.4834
65616501,56,-3,2,3,5.366116666666667
65616523,495,3,1,3,152796.77733333333
65616556,27,1,1,10,123.096
65616588,51,1,2,2,56.27323333333333
65616639,88,0,2,6,11.071566666666667
65616808,46,1,1,0,41.98466666666667
65616852,34,-2,1,4,9.924216666666666
65616872,53,0,2,0,63.53528333333333
65616888,40,2,2,2,6.059166666666667
65616909,65,0,1,0,649.7429333333333
65616951,59,1,2,0,2.8308333333333335
65616957,490,0,1,0,28.584116666666667
65616985,54,-1,1,1,43.2855
65616986,41,2,3,0,4.975933333333334
65617024,211,0,1,0,126.23555
65617037,927,0,1,8,34.17883333333333
65617066,43,1,1,0,4.388283333333334
65617083,34,0,1,3,69.1465
65617084,54,0,1,3,645.22145
65617093,63,1,1,0,962.8328833333334
65617115,35,-2,1,4,10.89695
65617116,63,1,1,1,64.26056666666666
65617190,34,0,1,0,33.72271666666666
65617197,20,0,1,1,92.31466666666667
65617202,42,-1,1,0,5.03445
65617219,25,0,1,0,115.12705
65617223,30,0,1,0,980.1037833333334
65617280,31,0,2,7,23.72645
65617290,30,-1,1,5,12.230233333333333
65617304,17,0,1,0,86.1695
65617326,193,-2,2,2,8.027666666666667
65617329,26,0,1,0,1034.8973333333333
65617378,35,1,1,0,59.922783333333335
65617423,36,1,1,0,60.78028333333334
65617500,44,1,1,1,4.556783333333334
65617609,157,1,4,0,1564.13655
65617704,540,0,2,1,17.81645
65617747,49,1,1,0,62.611666666666665
65617753,62,0,1,1,217.71561666666668
65617761,48,2,1,2,46.08233333333333
65617772,65,1,3,3,5.1105
65617775,135,0,1,0,151.21133333333333
65617827,133,2,2,1,2.5612166666666667
65617940,631,0,1,5,110.71766666666667
65618068,38,1,1,0,97.76483333333333
65618088,130,0,1,0,5.39345
65618092,14,1,1,0,8173.952166666667
65618095,99,0,1,0,103.0985
65618225,48,1,1,0,55.43006666666667
65618237,45,0,1,1,9.356
65618272,401,0,2,0,28.2944
65618304,80,0,1,6,162.1141
65618307,420,0,1,2,173.73328333333333
65618320,32,0,2,0,7.421216666666667
65618322,276,0,2,0,10.318933333333334
65618360,52,1,1,2,40.6145
65618416,27,0,1,2,624.4933333333333
65618452,563,1,2,1,15.6445
65618458,55,0,3,6,10.491566666666667
65618520,65,0,2,0,28.5894
65618529,109,0,1,0,42021.040883333335
65618585,48,0,1,2,7.927616666666666
65618615,152,-3,1,13,141.53945
65618663,40,0,2,3,8.308116666666667
65618747,28,-1,1,2,35.13166666666667
65618752,160,-3,1,2,871.5158833333334
65618845,76,0,2,0,26.766
65618901,42,-1,1,3,65.36833333333334
65618912,21,0,2,0,26.6269
65618944,36,2,2,0,14.767
65618994,350,0,2,0,2.6475666666666666
65619105,37,0,1,2,47582.14116666667
65619129,70,0,1,0,9.577716666666667
65619131,24,0,1,0,5.32405
65619138,27,0,1,0,2.8581666666666665
65619154,62,1,1,0,30.27745
65619181,1687,1,3,0,17.800616666666667
65619265,45,0,1,2,817.989
65619348,42,1,2,1,5.28405
65619363,28,-1,2,0,6.367383333333334
65619379,46,2,2,1,16.9454
65619389,45,-3,2,6,4.61145
65619439,34,0,1,5,36.77616666666667
65619442,42,0,1,4,13.1365
65619469,41,0,2,0,4.8966666666666665
65619470,155,0,1,1,75.95776666666667
65619499,1022,0,2,0,399.12283333333335
65619541,198,0,1,0,186.0331
65619590,320,0,1,0,5.915783333333334
65619593,55,1,1,1,7.344116666666666
65619663,99,0,2,0,9.2989
65619688,68,-1,2,10,19.607716666666665
65619783,89,0,1,0,117415.7536
65619801,985,1,1,2,35.33866666666667
65619903,46,0,1,5,1526.2073333333333
65619919,35,-5,1,4,11.669616666666666
65619942,40,0,2,4,5.0374
65619979,66,0,1,0,65.55743333333334
65620075,158,0,1,0,122.28543333333333
65620081,33,0,1,0,1532.8803333333333
65620106,52,-1,2,2,8.545216666666667
65620135,27,0,1,2,28.222333333333335
65620187,56,0,1,0,1273.9595
65620209,53,0,1,0,5.1687666666666665
65620219,64,-1,3,2,7.144833333333334
65620228,55,-1,1,0,17.758283333333335
65620229,23,0,1,0,54.6399
65620231,43,0,1,1,243.17361666666667
65620266,408,2,1,1,44.420766666666665
65620306,77,2,2,2,11.65505
65620412,998,2,2,2,204.86688333333333
65620414,87,0,1,0,4.293783333333334
65620437,37,-3,1,1,5.190333333333333
65620469,38,1,1,0,6.60895
65620508,175,-1,2,2,6.166933333333334
65620551,410,0,2,0,558.7205
65620563,34,0,1,0,33.300666666666665
65620602,344,-1,2,0,111.64916666666667
65620607,138,0,1,0,4705.57145
65620701,199,1,1,0,17104.453383333333
65620759,25,0,1,3,5.54905
65620781,270,1,1,0,460.7372833333333
65620802,47,0,2,1,3.2725
65620844,44,2,1,0,102.00916666666667
65620947,82,1,1,2,28.12045
65620988,53,0,1,9,2240.019116666667
65621002,56,1,2,3,87.13178333333333
65621009,29,0,1,3,577.9532166666667
65621043,42,1,2,3,46.509166666666665
65621046,29,1,1,0,5711.351166666666
65621059,32,0,2,0,1.78345
65621147,54,0,3,6,12.234666666666667
65621216,56,-1,5,6,6.528383333333333
65621225,293,0,1,0,26.411783333333332
65621246,52,0,1,2,109.315
65621249,45,0,4,3,3.448716666666667
65621306,33,0,1,1,24.933883333333334
65621372,67,0,2,6,10.081166666666666
65621475,42,0,1,0,636.2833333333333
65621476,39,2,1,0,7.032333333333334
65621612,230,1,2,0,155.70661666666666
65621633,30,1,1,1,82.83178333333333
65621637,32,1,3,0,12.027883333333333
65621646,87,1,1,0,19.2744
65621669,82,0,2,10,10.978
65621673,54,2,2,1,5.580333333333333
65621707,112,0,2,0,300.09721666666667
65621715,71,1,4,0,32.28505
65621849,34,1,1,0,28.92195
65621865,72,1,1,5,223.40788333333333
65621866,61,0,1,0,98628.77626666667
65621875,34,1,2,1,4.22145
65621889,35,2,2,1,3.90305
65621904,26,1,1,0,5442.387766666667
65621973,66,1,1,0,1234.2134333333333
65622033,65,0,1,2,9.93195
65622034,49,1,1,0,14.993116666666667
65622043,44,0,1,0,33.06771666666667
65622053,1391,1,1,2,9.131833333333333
65622150,38,-2,1,2,251.83266666666665
65622159,28,0,1,2,4.339383333333333
65622194,131,3,1,3,142.16188333333332
65622199,49,1,1,6,352.3161666666667
65622217,81,0,1,0,3.7123833333333334
65622255,39,0,4,0,4.28955
65622290,32,0,1,0,23.2145
65622337,68,0,1,0,12.998833333333334
65622341,30,0,1,0,15.661833333333334
65622345,58,-1,1,2,32.70855
65622360,42,0,1,1,50.6901
65622381,287,0,1,0,22.958616666666668
65622404,47,0,1,5,4.2862833333333334
65622406,43,0,1,1,5.008116666666667
65622423,40,0,4,0,4.320833333333334
65622425,92,0,1,0,1006.6766166666666
65622434,40,0,2,2,11.379666666666667
65622545,70,2,4,1,5.9653833333333335
65622546,159,1,2,0,107.17626666666666
65622558,24,1,1,0,17.897616666666668
65622602,75,3,2,2,190.6984
65622614,31,0,2,0,33.913666666666664
65622633,33,0,2,0,6.525566666666666
65622634,55,1,2,0,46.817
65622658,71,2,2,1,11.1585
65622670,97,0,1,0,14.75495
65622752,49,3,1,0,399.20806666666664
65622802,38,0,1,0,458.87483333333336
65622857,605,0,3,0,33.74883333333333
65622884,43,0,2,0,3.0513333333333335
65622963,188,-2,1,0,6.49845
65622991,28,0,1,0,9.277933333333333
65623013,111,0,1,2,8.823783333333333
65623044,42,0,1,0,630.0366666666666
65623052,33,0,2,1,16.099433333333334
65623094,59,1,2,0,97.87466666666667
65623107,235,1,2,1,8.56255
65623151,34,1,1,2,10.65105
65623163,34,0,1,0,15.994716666666667
65623165,85,1,5,0,9.595
65623195,44,0,2,0,12.877716666666666
65623247,120,0,2,2,17.71595
65623319,72,0,2,0,3.3487833333333334
65623365,82,1,1,0,20.080433333333332
65623375,69,1,1,1,249.12256666666667
65623382,28,0,5,2,5.532
65623400,26,-1,1,1,10.285383333333334
65623404,874,0,2,0,30.47345
65623424,39,0,1,1,141.8304
65623428,69,-1,1,2,1020.3222666666667
65623483,48,0,1,4,2.6008833333333334
65623512,43,0,1,3,153.85161666666667
65623522,31,0,1,1,451.99993333333333
65623528,50,0,2,0,4.881666666666667
65623639,24,0,1,0,44843.59261666667
65623650,64,1,2,0,63.07355
65623692,70,-1,2,0,15.404283333333334
65623708,1314,1,1,7,1104.8477833333334
65623721,623,0,2,0,132.39033333333333
65623769,47,-1,1,1,18.655333333333335
65623819,47,1,3,0,9.598666666666666
65623947,62,0,1,0,372.06755
65623971,36,0,1,3,31.586433333333332
65623972,38,1,1,3,43.24621666666667
65623980,36,0,2,3,7.855
65624017,177,0,3,4,7.8083833333333335
65624032,241,0,1,0,8.548783333333333
65624096,91,1,2,0,7.9315
65624156,79,1,1,4,3.5577666666666667
65624167,74,2,2,1,20.758
65624244,39,1,1,0,16.347333333333335
65624265,1070,1,1,2,5.555066666666667
65624307,95,0,1,0,380.44695
65624362,33,0,1,2,4.734116666666667
65624405,72,-1,6,4,7.529216666666667
65624469,94,1,2,2,127.36956666666667
65624479,333,0,1,2,63.03371666666666
65624552,511,0,1,0,12.536283333333333
65624573,57,0,3,3,3.3154
65624600,63,1,1,0,10.2335
65624603,72,1,2,7,167.22155
65624622,192,0,1,0,10.975216666666666
65624633,157,0,1,0,98.7575
65624682,71,1,1,3,24.7881
65624683,76,5,2,4,11.40705
65624739,386,0,1,1,49.4549
65624774,37,0,1,0,8.60695
65624865,33,1,1,0,32.327616666666664
65624882,64,-2,1,2,46.81183333333333
65624917,61,0,1,2,253.54388333333333
65624938,87,1,3,0,3.3651166666666668
65624969,73,0,3,0,11.221166666666667
65624972,50,-1,2,0,9.0491
65625008,42,0,1,0,78.79428333333334
65625010,42,0,1,3,49.161833333333334
65625040,195,1,2,3,3641.30145
65625042,169,-1,1,0,260.7987166666667
65625056,105,0,4,0,11.283833333333334
65625146,89,0,1,0,40.227666666666664
65625148,264,0,1,4,24.10856666666667
65625208,107,1,1,0,36.09395
65625219,54,0,2,0,51.854
65625282,34,0,1,0,7.158066666666667
65625291,56,0,1,5,62.954
65625351,490,0,1,1,8.460266666666667
65625388,32,0,2,2,3.1068333333333333
65625452,140,0,1,6,92.48588333333333
65625478,42,1,1,7,563.7337166666666
65625488,37,0,1,0,17.020666666666667
65625509,48,1,2,0,4.1577166666666665
65625572,50,0,1,0,7196.80405
65625616,52,-1,1,6,110.8365
65625625,57,1,2,1,2.09995
65625648,22,0,1,2,8.936833333333333
65625695,153,1,1,7,1260.49555
65625724,294,2,1,0,36.31755
65625737,42,0,1,0,37.90266666666667
65625738,67,1,1,2,16.19945
65625755,79,0,1,0,205.00145
65625803,166,0,1,3,33.605716666666666
65625867,33,0,3,1,3.970833333333333
65625887,43,0,1,5,49.10843333333333
65625935,103,0,1,0,44.455333333333336
65625949,394,1,1,0,25.129166666666666
65626028,51,1,1,0,6.47055
65626036,160,2,2,0,300.3138833333333
65626091,34,0,1,2,9.572266666666666
65626093,43,0,1,0,4.1016
65626129,38,-1,1,2,27.339216666666665
65626159,56,1,5,0,4.55145
65626198,88,3,2,1,27.512616666666666
65626218,373,0,5,0,14.430066666666667
65626249,44,-2,2,2,5.5956166666666665
65626289,323,0,1,1,13.415216666666666
65626291,79,1,1,5,20.700283333333335
65626292,29,0,2,1,7.44055
65626297,226,0,2,3,3.6736166666666668
65626311,307,0,1,0,4.2381166666666665
65626339,121,2,1,2,113.325
65626474,73,-1,4,1,5.916383333333333
65626517,41,2,1,0,155459.26638333334
65626550,37,0,1,0,57.64528333333333
65626621,845,-1,1,0,128.24221666666668
65626633,60,0,1,8,11.443283333333333
65626663,47,1,1,1,22.263333333333332
65626665,58,1,3,0,6.1706666666666665
65626717,195,0,2,0,22.60745
65626823,126,1,1,0,6.315733333333333
65626882,67,0,2,1,1.8717166666666667
65626912,83,4,5,0,2.3471166666666665
65627000,48,1,2,0,11.249116666666668
65627012,46,0,1,0,4.0651166666666665
65627097,44,1,1,2,71.04811666666667
65627110,81,0,3,10,36.05245
65627128,220,1,1,2,69.8605
65627181,48,0,1,10,980.5511666666666
65627187,46,1,2,1,5.0586
65627291,649,0,2,1,38.58461666666667
65627355,191,1,1,0,7.1524
65627378,58,0,2,0,32.48016666666667
65627517,189,1,1,3,97.83438333333334
65627529,77,2,3,0,6.462166666666667
65627533,61,0,1,2,19.78545
65627534,70,0,1,5,4271.530166666666
65627536,16146,19,4,0,2.9504333333333332
65627636,33,0,2,2,7.297283333333334
65627696,116,4,2,2,654.0606666666666
65627852,49,0,1,0,22226.288066666668
65627869,32,0,1,1,5.805833333333333
65627870,25,0,1,0,30.447766666666666
65627970,41,0,2,0,4.464
65628042,1006,1,2,3,32.35073333333333
65628099,134,0,1,0,67.536
65628123,30,0,1,1,14.7374
65628169,27,0,1,2,6.557333333333333
65628172,31,-1,1,4,15.128116666666667
65628225,40,-2,4,2,7.038666666666667
65628229,41,1,1,0,83.255
65628267,63,0,2,3,104.101
65628335,170,2,1,2,70.03578333333333
65628342,34,1,2,1,3927.5763333333334
65628343,135,0,2,9,7.35295
65628492,35,0,1,0,9.032333333333334
65628503,38,0,1,0,10.5985
65628540,138,0,2,0,5.0175
65628668,15,0,1,0,13.192783333333333
65628680,21,0,1,2,16.51805
65628708,113,2,2,0,2.166166666666667
65628718,39,0,1,2,3.4002166666666667
65628728,68,1,3,2,10.6516
65628810,18,0,1,0,123.31428333333334
65628826,44,0,2,1,129.98695
65628830,45,0,1,0,3.6012166666666667
65628845,46,1,2,1,21.3074
65628874,45,0,3,0,5.6326
65628880,93,0,1,0,14.24505
65628892,48,0,3,0,10.408883333333334
65628917,107,1,1,0,452.4311
65628948,3136,2,5,4,2.6602166666666665
65628986,121,1,1,0,1848.015
65629021,512,0,1,3,10.817933333333333
65629063,100,0,1,1,25651.181833333332
65629066,123,0,3,1,14.7235
65629113,50,-2,2,8,10.307616666666666
65629128,47,0,1,1,6.3169
65629200,49,1,2,2,3.708066666666667
65629272,39,-1,1,2,4.39055
65629279,55,0,2,3,10.7761
65629326,43,0,1,0,11.170166666666667
65629369,83,0,4,4,20.04355
65629379,31,-1,1,2,3.6806666666666668
65629518,136,0,2,5,13.2875
65629521,55,1,1,0,6.206883333333334
65629545,31,1,3,0,4.011666666666667
65629557,44,1,1,0,96.61166666666666
65629581,47,2,3,5,7.921616666666667
65629645,55,0,2,4,7.485333333333333
65629669,196,1,1,1,3.6645
65629817,49,-2,1,2,172.85306666666668
65629828,66,-1,3,2,2.1636166666666665
65629869,34,0,1,2,34.812
65629896,48,0,1,0,4807.5455
65629924,37,0,1,0,15.233166666666667
65629952,59,1,2,0,28.07806666666667
65629981,755,0,1,0,63.14566666666666
65629998,24,0,1,1,10.328933333333334
65630051,53,1,1,1,92.2919
65630108,35,1,3,1,4.342066666666667
65630147,28,0,1,2,20.87405
