id,view_count,score,answer_count,comment_count,first_response_time(minutes)
65567756,101,-1,2,0,10.20555
65567759,95,1,1,4,1359.4476
65567762,457,0,1,3,630.0017166666667
65567794,141,1,1,4,129.96105
65567875,47,0,1,0,90805.94695
65567898,90,1,1,2,86.02061666666667
65567919,68,0,1,2,5.82655
65567938,21,1,1,0,8.50545
65567941,281,0,1,3,205.06633333333335
65567970,29,-2,1,2,75.05916666666667
65568003,62,4,4,0,8.915716666666667
65568015,58,0,1,3,7.31745
65568024,439,0,1,3,59.33826666666667
65568079,44,0,1,3,11.504733333333334
65568132,44,0,1,0,20.857266666666668
65568169,31,0,1,0,3.2717833333333335
65568204,87,0,4,2,3.40905
65568205,24,0,1,0,26.050766666666668
65568247,33,0,1,2,10.655
65568269,47,-1,1,2,7.5135
65568295,82,0,1,0,2.633383333333333
65568328,140,1,1,2,4.73505
65568334,84,0,1,2,8502.232616666666
65568340,53,0,1,3,2.465333333333333
65568353,28,0,1,0,250.93666666666667
65568355,435,1,1,0,4575.35
65568398,76,2,2,0,133.23316666666668
65568465,68,-1,3,1,2.9311166666666666
65568471,50,1,1,0,20.304283333333334
65568480,503,0,1,7,1220.1934333333334
65568481,2371,1,1,0,30.106833333333334
65568510,77,1,1,0,130.24461666666667
65568525,38,1,1,2,5.5995
65568531,187,1,1,0,8.486383333333333
65568545,207,1,1,2,1679.0701166666668
65568563,92,0,3,2,5.037116666666667
65568572,670,1,1,4,23.0275
65568588,442,1,2,0,2557.9902166666666
65568603,40,0,1,0,133.00145
65568625,58,1,3,1,5.6226666666666665
65568728,166,3,2,4,17.05826666666667
65568741,44,1,1,0,45483.311383333334
65568744,43,1,1,2,181.3509
65568770,42,0,2,2,3.1607333333333334
65568789,113,1,1,0,369.891
65568833,21,0,1,1,61.078383333333335
65568844,187,1,2,5,2233.69195
65568850,34,0,1,4,216.309
65568851,41,1,2,4,741.5672166666667
65568853,61,0,1,2,5.50795
65568862,53,1,1,0,4.515216666666666
65568869,106,0,1,0,46.621066666666664
65568883,217,1,2,3,12.826
65568899,120,0,2,5,8.597166666666666
65568914,33,0,1,0,564.8566666666667
65568921,184,1,4,1,11.86005
65568930,252,1,2,2,28.442616666666666
65568961,30,-1,1,2,1179.3212666666666
65568962,495,0,1,0,134.9674
65568971,54,-1,1,2,267.25983333333335
65568995,46,2,1,2,7.61845
65569022,58,0,2,1,6.900166666666666
65569047,70,3,4,1,6.152383333333334
65569050,2841,3,2,3,833.8962833333334
65569078,51,0,3,5,7.863566666666666
65569088,162,0,1,6,18.315333333333335
65569102,76,1,1,2,121.309
65569132,132,-1,1,1,21.9965
65569144,102,0,1,3,1120.63195
65569159,223,0,1,0,3997.463333333333
65569212,35,1,1,0,21.006666666666668
65569226,53,0,1,0,18.42145
65569248,1153,1,1,10,78.25838333333333
65569275,59,1,2,0,8.3599
65569290,38,-1,1,1,8.79045
65569305,202,0,1,0,74.64016666666667
65569358,36,0,1,2,11259.06805
65569419,65,0,1,0,43.13473333333334
65569420,100,1,1,0,134.52071666666666
65569424,37,0,1,0,748.1504333333334
65569430,54,0,1,8,1208.2062166666667
65569441,149,0,3,1,59.28616666666667
65569500,129,0,1,0,22.420716666666667
65569511,35,-1,1,1,11.858333333333333
65569520,46,0,2,1,3.867166666666667
65569539,53,2,2,2,15.313433333333334
65569542,186,0,1,6,110463.68388333333
65569544,56,0,1,1,449.95
65569552,53,1,1,0,50.84905
65569567,48,0,1,1,47.5255
65569570,46,-2,1,2,7.34455
65569574,56,0,1,6,2240.484266666667
65569586,155,1,1,4,581.4442333333334
65569598,78,1,1,1,5.110883333333334
65569640,42,1,4,0,23.609116666666665
65569653,55,0,4,1,13.98655
65569657,79,0,1,4,197048.91833333333
65569685,55,0,1,0,1169.22745
65569700,25,0,1,0,22.6741
65569706,1597,0,2,0,9.1131
65569724,77,1,1,0,8.69855
65569729,25,0,1,2,4.354283333333333
65569733,84,-3,1,8,17.03405
65569753,951,1,1,4,1067.7310666666667
65569762,38,0,1,1,171.08338333333333
65569771,51,-1,1,2,3.94145
65569825,76,1,2,2,4.18155
65569895,41,1,1,7,56.5879
65569901,53,0,1,3,14.898
65569919,79,0,1,0,233.09683333333334
65569920,82,3,2,0,9.719666666666667
65569952,53,-1,2,0,14.760116666666667
65569974,32,-1,1,1,20.70455
65569975,138,0,1,0,27.045666666666666
65570011,59,0,1,2,750.31605
65570081,36,1,1,4,14.186383333333334
65570100,54,2,1,3,11.666
65570104,80,1,1,0,42708.047333333336
65570115,178,1,1,4,1243.4172833333334
65570123,40,0,2,0,5.73345
65570128,28,-2,1,6,17.4459
65570154,77,0,1,0,16417.11745
65570158,381,2,1,0,11449.697383333334
65570224,29,-5,1,1,9.7685
65570255,40,-1,1,2,5.775783333333333
65570268,233,0,1,1,35.1079
65570296,57,0,4,2,18.66795
65570301,110,0,2,4,14.2581
65570324,55,0,1,0,1.8332833333333334
65570331,290,-1,1,0,21.142216666666666
65570341,399,0,1,1,14.61105
65570393,52,0,1,2,1160.1781
65570395,418,1,2,1,85.64433333333334
65570418,589,0,6,4,55.81778333333333
65570423,39,0,1,1,24.491716666666665
65570432,109,0,3,4,21.69
65570499,102,0,1,0,8532.108233333332
65570509,47,-1,2,1,24.641166666666667
65570595,278,-1,3,2,18.061666666666667
65570610,168,0,1,4,726.6563833333333
65570624,93,1,1,0,2401.70845
65570639,347,1,2,0,47.11528333333333
65570660,85,0,1,4,752.36795
65570684,37,0,1,0,5.615
65570703,568,3,2,3,3568.5344333333333
65570710,161,0,1,0,2561.9058333333332
65570719,30,-2,1,0,10.575116666666666
65570737,57,1,1,4,1250.21645
65570750,48,-2,1,3,5.7584333333333335
65570815,192,1,2,0,75.12555
65570850,58,0,1,0,3666.4481
65570944,166,-1,1,1,95.19188333333334
65571014,23,1,1,0,15.001283333333333
65571031,666,0,3,2,136.83506666666668
65571051,148,0,1,0,748.0455
65571080,32,0,1,0,43.77238333333333
65571091,36,0,1,0,15.08545
65571114,207,1,1,3,141.28726666666665
65571125,112,0,1,0,309.68483333333336
65571166,25,-1,1,0,36.754333333333335
65571220,47,0,1,0,19.150666666666666
65571264,327,3,2,0,332.79305
65571276,121,0,2,0,17.2655
65571292,79,0,1,3,3306.399716666667
65571294,85,0,1,4,7187.825616666667
65571300,158,0,1,0,172.64995
65571312,36,-1,2,6,15.862
65571320,36,0,1,2,13.04845
65571325,53,1,1,1,191.82093333333333
65571331,23,1,1,0,3.8891166666666668
65571360,89,1,4,0,5.849783333333333
65571370,47,0,2,1,21.05055
65571373,97,1,1,0,3.2205
65571422,56,-3,1,1,20.797433333333334
65571439,37,-2,1,1,1034.4142166666666
65571443,51,0,2,1,7.6634
65571560,34,0,1,2,3824.861266666667
65571564,40,1,2,0,162.12333333333333
65571614,754,0,1,8,24.1426
65571620,37,0,1,2,1858.7782166666666
65571630,40,3,1,3,11.38895
65571633,61,-1,1,1,10.9806
65571686,60,0,2,4,4.330783333333334
65571688,163,0,1,5,918.272
65571723,158,0,1,0,323.00855
65571729,634,8,1,2,152114.96883333335
65571761,46,-1,1,4,75.87855
65571797,78,0,1,0,608.4605
65571801,34,1,1,0,87.02761666666666
65571810,18,0,1,1,17.018
65571812,214,7,6,0,8.290266666666666
65571870,23,0,1,0,61.63328333333333
65571890,246,0,1,3,14.429283333333334
65571901,34,-2,1,0,4233.603383333333
65571954,59,0,3,6,50.37045
65571955,28,0,1,0,10.053616666666667
65571959,105,0,2,2,3.48305
65572163,52,-1,1,6,347.6685
65572169,37,0,1,0,34.411883333333336
65572190,267,1,1,0,4.4954
65572205,1060,1,1,3,12.263283333333334
65572244,783,1,1,1,946.2897166666667
65572303,24,0,2,2,5.729933333333333
65572331,30,-1,1,5,9.640216666666667
65572335,37,0,1,1,44.83956666666667
65572338,72,0,2,2,63.21321666666667
65572390,44,-1,1,0,15.762333333333334
65572400,77,0,3,2,17.302666666666667
65572419,252,0,2,2,379.6615
65572452,40,1,1,0,0.0
65572476,161,0,1,0,9804.372783333334
65572533,169,-1,1,2,8215.93345
65572561,73,-3,2,2,2.4568333333333334
65572562,43,1,4,0,2.39895
65572613,25,-2,1,6,628.69345
65572617,64,0,1,0,1446.6117333333334
65572620,28,0,1,0,35.29161666666667
65572654,226,0,2,3,47.9511
65572671,48,0,1,2,49.08566666666667
65572698,1315,0,1,5,1687.6557166666666
65572709,100,0,1,3,33.990233333333336
65572722,291,2,1,1,12.157383333333334
65572734,81,-2,1,8,184.40456666666665
65572747,46,0,1,2,20.943616666666667
65572761,83,-4,1,2,411.21161666666666
65572789,271,0,1,0,248628.19621666666
65572791,32,0,1,2,136.02278333333334
65572812,24,0,1,0,12.892066666666667
65572833,69,0,1,0,26.172666666666668
65572843,265,0,1,0,287.0846666666667
65572910,47,1,1,3,187.90633333333332
65572924,70,1,1,2,10.826833333333333
65572937,107,1,2,4,470.45795
65572943,32,-2,2,6,13.805783333333334
65572947,52,0,1,0,87.37366666666667
65572981,67,0,4,3,8.774883333333333
65572984,42,0,2,5,4.709833333333333
65572992,216,0,2,0,1.3831666666666667
65572996,86,-2,1,2,93.90455
65573000,124,1,1,2,25.783766666666665
65573041,129,0,3,2,4.762833333333333
65573062,204,0,1,4,1299.9288333333334
65573173,137,0,1,0,89.3249
65573181,221,1,1,1,64.42178333333334
65573230,29,0,1,6,86.09788333333333
65573236,52,0,1,3,23.128166666666665
65573259,84,2,1,2,230.946
65573272,214,1,1,0,23.03655
65573288,79,1,3,0,17.284716666666668
65573305,46,0,2,0,23.902066666666666
65573332,40,0,1,0,68.78983333333333
65573372,38,-2,1,2,14.843333333333334
65573377,33,0,1,1,13.79295
65573379,109,1,1,0,260.77161666666666
65573451,75,0,2,0,34.07476666666667
65573489,82,1,1,2,50.37871666666667
65573503,103,0,1,1,50.05283333333333
65573529,85,1,2,3,28.86645
65573543,91,2,1,5,6.05995
65573551,48,-1,2,0,4.1914
65573573,33,0,1,0,15.177433333333333
65573598,57,1,1,0,19.469216666666668
65573626,130,1,1,0,59.390233333333335
65573635,24,1,1,1,61.08143333333334
65573647,26,0,1,1,23.5596
65573667,68,0,3,13,2.421883333333333
65573676,47,1,1,0,79.46571666666667
65573684,40,0,1,3,41.89333333333333
65573716,88,-1,2,2,5.698
65573733,145,1,1,0,74.01261666666667
65573741,331,0,1,0,5408.389716666667
65573755,172,-1,3,0,17.146333333333335
65573853,1367,0,3,0,11.593733333333333
65573913,1238,0,1,1,143.78473333333332
65573928,89,0,2,2,5025.28655
65573930,64,0,2,2,34.89811666666667
65573944,56,-2,1,2,94.4065
65573999,35,1,1,0,242.42766666666665
65574016,222,1,1,2,58.48526666666667
65574025,30,0,1,0,5.0196
65574030,43,1,1,1,306.34166666666664
65574092,63,0,2,3,32.2059
65574111,107,0,2,1,30.967666666666666
65574113,49,0,1,2,216.26205
65574118,41,-1,1,0,42.77438333333333
65574201,36,0,1,1,122.80166666666666
65574211,100,1,1,2,8.358716666666666
65574348,459,0,1,0,42.73605
65574360,82,0,1,0,53.917233333333336
65574387,53,0,1,0,85.65961666666666
65574430,370,0,1,2,143.14445
65574494,49,-1,1,0,430.37333333333333
65574511,90,0,1,0,8.913566666666666
65574567,131,1,2,0,124.94126666666666
65574580,136,0,2,5,9.508783333333334
65574603,35,1,1,2,40.560066666666664
65574658,539,1,1,2,79.29983333333334
65574675,818,-3,1,6,163.39905
65574708,44,1,2,2,7.0935
65574723,61,0,1,0,1410.4404333333334
65574746,177,3,1,1,137.44595
65574747,127,4,4,11,18.142
65574748,565,0,1,2,14344.700883333333
65574832,39,0,1,3,7.769666666666667
65574882,104,0,1,0,1.6398833333333334
65574890,71,0,1,1,19.83405
65574912,72,-3,1,3,35.079883333333335
65574930,69,0,1,0,157.91288333333333
65574950,33,0,1,1,108.02533333333334
65574967,27,0,2,1,45.912216666666666
65574992,43,0,2,1,1.00805
65575022,32,0,1,0,84.79455
65575075,57,0,1,1,20.428616666666667
65575079,39,0,2,0,7.0389
65575089,111,1,1,2,508.2735
65575093,545,1,1,0,13.4355
65575120,66,0,1,0,38.87616666666667
65575181,73,1,1,1,37.02806666666667
65575233,55,1,3,2,4.772
65575295,115,0,1,7,174.87938333333332
65575309,36,0,1,0,114.19055
65575371,109,1,1,0,25.400716666666668
65575398,74,0,1,0,51.92605
65575402,140,2,1,4,11.247116666666667
65575488,48,0,1,0,33.8055
65575502,64,2,2,6,30.829
65575514,34,0,1,4,43.37616666666667
65575556,151,0,1,0,3620.5191666666665
65575620,147,-1,1,2,27.04755
65575675,49,2,1,0,18.2524
65575749,24,1,1,0,230721.8856
65575782,31,-1,1,0,28.369733333333333
65575796,1401,1,3,0,17.495383333333333
65575799,259,0,1,0,541.5206666666667
65575844,29,0,1,0,1.40655
65575854,21,-2,1,0,9.010116666666667
65575860,46,-1,2,3,4.45955
65575871,6047,7,3,1,211.34316666666666
65575880,180,-1,1,4,341.6905
65575972,23,0,1,0,584.1567833333334
65575981,125,4,3,4,4.496833333333333
65576022,53,-1,1,0,80.39
65576025,60,2,3,1,6.184616666666667
65576048,67,2,1,3,13.59595
65576093,41,0,4,1,2.817833333333333
65576123,96,0,1,0,65.823
65576141,136,0,1,5,4.9201
65576163,30,0,1,0,17.87045
65576206,2021,2,1,6,104781.58655
65576212,70,0,3,4,2.4321
65576303,27,0,2,3,9.432333333333334
65576309,56,0,1,10,13324.54805
65576321,288,0,1,4,4454.1851166666665
65576442,25,0,1,0,4.13945
65576454,555,0,1,3,44.551716666666664
65576514,43,1,2,0,7.3517166666666665
65576550,163,0,1,0,365.58433333333335
65576603,97,0,1,2,27.087266666666668
65576639,38,-2,1,1,63.060833333333335
65576664,59,-1,1,1,16.459783333333334
65576692,54,0,1,0,118.44671666666666
65576750,31,0,1,0,26.470833333333335
65576764,179,0,1,0,118.09266666666667
65576829,154,3,2,2,56.2059
65576856,30,2,1,1,14.488783333333334
65576891,37,3,1,0,19.804666666666666
65576901,158,0,1,0,42.7135
65576906,28,0,1,0,20.1634
65576968,49,3,1,0,2.8317833333333335
65576989,440,0,1,2,52.65488333333333
65577130,42,-1,1,0,23.311066666666665
65577244,301,0,1,0,11534.479666666666
65577254,291,0,1,2,975.4655666666666
65577286,45,0,1,0,1153.1701166666667
65577287,58,2,1,2,1.8736166666666667
65577306,29,0,1,1,1584.1415
65577371,70,0,3,2,17.229116666666666
65577396,89,4,2,3,20.7939
65577407,58,1,1,0,127.87678333333334
65577425,232,1,2,0,152.11116666666666
65577430,117,3,1,2,1734.9432666666667
65577446,231,1,1,0,10.628333333333334
65577458,81,0,1,0,3329.681666666667
65577483,76,2,2,5,71.05678333333333
65577485,83,3,1,8,39.595333333333336
65577609,77,0,1,0,1071.1372166666667
65577768,37,0,1,2,383.2627166666667
65577792,698,1,2,1,44487.63533333333
65577795,41,0,1,3,62.677566666666664
65577801,45,2,3,0,4.4225
65577807,16,0,1,0,7.362
65577821,30,0,1,0,16.371833333333335
65577833,90,0,1,2,34485.46106666666
65577847,27,2,1,1,4.965333333333334
65577881,97,0,1,1,17.703283333333335
65577892,57,2,3,0,8.762433333333334
65577940,89,3,1,0,10.76805
65577965,99,0,1,0,43.94605
65577998,1069,2,2,1,6.692333333333333
65578033,158,0,1,2,104.90761666666667
65578042,41,0,1,9,14.935233333333333
65578060,162,0,1,0,9.6225
65578072,175,0,1,0,97.99505
65578161,42,0,2,2,7.751
65578197,320,1,1,2,355.168
65578305,100,1,2,0,6.1799
65578308,1373,0,2,0,21.657
65578327,117,1,2,0,14.718666666666667
65578339,118,2,1,3,8.2175
65578341,22,1,1,0,42.87278333333333
65578363,916,0,2,2,40.106
65578366,42,0,1,2,33.44988333333333
65578368,33,2,1,2,8.288933333333333
65578396,35,0,1,2,9.36455
65578397,30,0,1,4,174.10821666666666
65578427,84,0,2,0,3.044233333333333
65578456,222,1,1,1,178.85076666666666
65578484,36,0,1,3,8.459166666666667
65578603,199,0,1,0,46.197833333333335
65578616,74,0,3,1,21.211333333333332
65578619,29,0,1,1,4.1467833333333335
65578681,248,1,1,0,12888.1
65578705,85,2,2,4,11.952
65578714,54,2,1,1,62.59511666666667
65578789,60,-3,1,5,5.25845
65578847,198,-1,1,3,14.525383333333334
65578858,119,1,1,2,11.714283333333332
65578889,443,0,2,0,4.253
65578905,59,2,3,0,6.193116666666667
65578932,134,0,1,1,30.041
65578942,54,-1,1,2,1344.9092166666667
65578959,89,0,3,8,46.1195
65579004,83,0,1,3,5.089833333333333
65579018,49,1,3,0,4.2956
65579064,42,0,2,2,6.1725
65579075,115,0,2,1,17.919283333333333
65579133,154,0,1,7,151462.0604
65579151,581,1,1,5,174.53555
65579176,60,-1,3,0,2.0486666666666666
65579204,224,0,2,0,753.196
65579240,1484,2,2,2,4.3323833333333335
65579368,37,0,1,1,15.595833333333333
65579371,73,0,1,0,1143.20905
65579382,46,1,4,2,4.120783333333334
65579425,48,0,1,2,5.068833333333333
65579450,112,1,1,2,99.0595
65579474,39,0,1,0,20.381833333333333
65579492,215,1,2,0,20.35745
65579513,163,0,1,0,11.794
65579536,29,0,1,0,54.583283333333334
65579678,33,-1,2,3,5.601766666666666
65579701,104,0,1,0,175.69145
65579733,109,2,1,0,14.154883333333334
65579769,28,1,1,0,2.6107833333333335
65579807,70,1,1,0,0.5792833333333334
65579867,44,-1,1,0,9.668216666666666
65579870,52,0,2,2,7.5791
65579873,21,0,1,2,8.712166666666667
65579874,62,0,1,4,333.2336
65579924,41,0,1,0,8.067166666666667
65580000,46,0,1,0,2.219333333333333
65580018,482,1,1,1,1.2408333333333332
65580029,62,-1,3,5,9.813333333333333
65580052,98,2,1,1,34.337833333333336
65580064,74,0,3,0,4.0365
65580068,38,1,1,0,3034.5347833333335
65580095,24,0,1,0,30.469716666666667
65580137,85,1,3,0,5.7622333333333335
65580156,191,0,1,0,19.014333333333333
65580197,120,4,3,12,162.43683333333334
65580236,123,0,1,0,866.8897166666667
65580237,37,0,2,4,50.07416666666666
65580241,54,1,3,0,4.760116666666667
65580246,64,2,5,2,7.549783333333333
65580250,171,0,1,6,13.899616666666667
65580280,884,0,6,0,6.648
65580290,18,0,1,2,7.7317833333333335
65580346,51,-1,1,1,1533.4524
65580365,31,0,1,4,114.47783333333334
65580368,49,0,1,0,80655.21116666666
65580417,43,-1,1,3,156.76633333333334
65580449,74,0,1,0,1320.8105666666668
65580466,1460,8,2,11,6108.85305
65580488,66,1,1,2,64.76656666666666
65580502,607,1,2,2,351.14911666666666
65580516,47,0,1,0,2.8713333333333333
65580546,57,0,1,0,138469.46261666666
65580583,40,0,2,2,4.502
65580609,661,2,6,7,14.577233333333334
65580628,30,0,1,0,67.81571666666666
65580634,23,1,1,0,4.0906666666666665
65580646,49,-2,2,5,15.720383333333332
65580685,76,1,1,1,167.89793333333333
65580789,17,0,2,0,7.421166666666666
65580791,24,-1,2,0,14.146283333333333
65580796,39,1,2,2,26.71905
65580806,869,0,1,1,1845.2487833333332
65580809,201,2,1,0,2510.8012833333332
65580865,43,-1,1,0,26510.4035
65580925,43,2,3,2,5.184666666666667
65580973,24,0,1,2,20.801333333333332
65580980,112,0,1,0,138.34145
65580989,131,0,1,0,1199.2646666666667
65580993,426,1,1,0,11.25445
65581127,39,0,1,0,15.745
65581133,57,1,1,2,39.52205
65581158,55,0,2,4,4.099
65581190,173,4,5,9,14.124883333333333
65581203,48,0,1,6,7.633383333333334
65581285,39,-4,1,4,7.557283333333333
65581289,429,2,1,0,51.32705
65581308,103,0,1,0,346.43426666666664
65581315,32,3,2,0,6.552833333333333
65581381,33,1,1,2,14.736883333333333
65581458,50,3,3,2,81.87456666666667
65581475,55,0,1,0,43.05695
65581484,63,1,2,1,5.6175
65581495,35,0,2,1,17.1375
65581497,38,1,1,3,120.9445
65581508,29,2,1,0,15.803833333333333
65581562,93,1,1,1,3516.0952666666667
65581587,138,1,1,0,28.19105
65581597,109,0,1,1,29.350883333333332
65581636,1776,0,2,0,208.13333333333333
65581653,33,0,1,1,14.218716666666667
65581684,37,0,1,3,273.04995
65581703,42,0,1,0,39.242
65581736,97,0,1,12,107.22333333333333
65581756,30,-1,1,4,54.511
65581765,40,1,1,2,294.3736166666667
65581766,41,3,2,2,1.7213333333333334
65581794,38,1,1,1,3.0694
65581820,40,1,2,0,10.4906
65581821,56,0,1,0,211543.1595
65581853,55,-1,1,0,845.3457333333333
65581855,42,2,3,3,3.601166666666667
65581892,61,2,1,0,1062.49245
65581905,47,-2,2,4,6.98945
65581906,42,0,1,2,349.12783333333334
65581914,46,0,1,0,131.24438333333333
65581928,123,0,1,0,31.583666666666666
65581972,302,-1,2,1,4.475833333333333
65582001,610,1,1,4,11.3655
65582009,44,0,3,0,9.065783333333334
65582035,17,-1,1,0,27.874216666666666
65582067,34,0,2,2,4.8178833333333335
65582079,37,0,1,3,287.795
65582108,213,2,1,3,1481.8663833333333
65582147,671,0,1,6,1139.5342166666667
65582156,316,1,1,2,27.90288333333333
65582182,31,0,1,0,16.172433333333334
65582185,53,0,1,0,17.654166666666665
65582218,35,0,2,0,54.891333333333336
65582242,52,0,1,6,20.593333333333334
65582277,37,1,1,0,696.7805
65582283,40,0,1,4,140910.52933333334
65582285,49,-1,2,2,5.928616666666667
65582334,58,0,1,1,32.11278333333333
65582347,514,0,2,4,54.5914
65582376,53,0,2,0,3.9852166666666666
65582388,23,1,1,0,4.3266
65582392,40,0,2,2,4.7499
65582445,29,1,2,0,9.751
65582484,34,1,1,3,269.83473333333336
65582486,103,0,1,0,230883.00978333334
65582529,98,0,1,2,37262.61893333333
65582542,35,1,2,2,19.3774
65582567,33,0,1,1,10.474266666666667
65582582,38,0,2,3,4.8962666666666665
65582600,658,0,2,1,923.2219
65582621,103,0,1,0,14.810333333333332
65582623,42,1,1,2,242.60221666666666
65582634,75,0,1,3,1097.3726166666668
65582651,162,1,1,5,10.031666666666666
65582686,50,2,2,0,11.17245
65582751,211,0,1,0,79.34271666666666
65582774,114,-1,3,1,7.8613333333333335
65582822,67,0,2,0,54.997166666666665
65582869,42,0,3,0,3.1016666666666666
65582901,65,1,1,2,23010.398933333334
65582909,25,0,1,0,56.22245
65582934,20,-2,1,0,37.96071666666667
65583053,32,0,1,0,23.21255
65583069,100,0,1,3,224.88616666666667
65583081,47,0,1,8,4.669
65583099,37,0,1,0,1.5482666666666667
65583118,42,0,2,1,5.604616666666667
65583152,51,0,3,1,3.618333333333333
65583162,43,0,1,0,4.571
65583183,202,0,1,0,66.2761
65583240,41,0,2,4,24.6021
65583241,113,0,2,2,30.8009
65583288,211,0,1,7,220.11623333333333
65583340,36,1,2,0,2.2556166666666666
65583343,104,0,1,1,131.56121666666667
65583400,139,0,1,6,137.876
65583407,19,0,2,1,2.849
65583411,60,-1,1,1,3.267
65583434,91,0,1,5,5360.128933333333
65583471,151,1,1,3,179.32861666666668
65583482,72,1,1,2,107.89171666666667
65583484,45,-3,1,0,13.04805
65583503,22,0,1,0,16.830883333333333
65583534,62,0,1,0,104.8445
65583537,46,0,1,2,24.516066666666667
65583554,149,-1,1,9,1438.06895
65583561,29,0,1,4,87.95411666666666
65583568,55,3,3,2,3.1602333333333332
65583573,35,1,1,2,142.77176666666668
65583579,47,0,1,0,171.16583333333332
65583589,96,1,1,0,28.2369
65583595,104,0,1,3,33988.0536
65583604,165,0,1,0,145.793
65583611,33,0,1,0,56.65605
65583656,68,0,1,0,38.77178333333333
65583672,83,2,2,0,23.59026666666667
65583691,33,0,3,0,3.253433333333333
65583721,52,1,1,0,13.9111
65583745,164,0,1,0,63.884283333333336
65583750,429,0,2,0,1949.92995
65583759,286,-1,4,0,2.4656666666666665
65583773,37,0,1,2,4.8805
65583866,44,1,1,0,111968.87966666666
65583875,74,1,1,5,44.41205
65583920,50,-2,1,0,110.24716666666667
65583954,79,0,2,1,1.9837833333333332
65583958,201,1,3,2,3.9883333333333333
65583988,35,0,2,2,43.82833333333333
65583993,611,0,1,2,21.111116666666668
65584003,40,1,1,2,30.898666666666667
65584011,271,2,1,5,9774.3054
65584023,60,0,2,2,34.80995
65584044,78,1,1,0,883.67705
65584061,34,0,1,7,2886.5327833333336
65584066,157,0,2,3,893.4696166666666
65584098,519,0,1,0,2.9899
65584129,90,4,3,1,15.342733333333333
65584133,68,-2,1,4,15.6845
65584174,127,-1,2,2,27.38795
65584199,47,1,1,0,9635.483833333334
65584207,47,1,1,2,88.323
65584210,34,1,2,0,3.9812833333333333
65584215,37,0,3,0,0.9390666666666667
65584238,186,0,1,1,370.70955
65584252,169,-2,2,7,2.664283333333333
65584294,48,2,3,0,7.490833333333334
65584305,48,0,2,3,42.88066666666667
65584314,76,0,1,0,37.690333333333335
65584316,137,0,2,0,8085.093383333333
65584369,38,0,3,0,17.401833333333332
65584414,37,1,3,4,34.7016
65584462,195,1,3,5,13.4826
65584523,54,-2,1,9,51.61926666666667
65584530,72,1,1,0,51.03876666666667
65584539,74,0,1,3,1774.3947833333334
65584562,34,0,1,0,4977.31
65584629,28,0,1,0,24.446733333333334
65584651,167,2,3,0,11.2629
65584668,60,0,1,7,4114.454616666667
65584745,105,2,2,7,19.706
65584765,169,2,1,0,38.48223333333333
65584780,37,-3,2,2,2.96205
65584836,44,1,2,4,16.805933333333332
65584850,62,0,1,4,450.89588333333336
65584859,139,2,1,1,3512.68155
65584870,31,1,1,4,52.78895
65584923,106,1,2,0,21.294
65584986,194,0,1,6,1560.0292333333334
65585013,49,1,1,4,110.46411666666667
65585040,62,0,1,2,19.0505
65585054,115,0,1,1,11.343166666666667
65585084,304,3,1,0,48720.72588333333
65585131,119,1,3,3,7.1112166666666665
65585195,67,1,3,3,2.0101666666666667
65585292,99,0,2,0,44.4176
65585318,62,0,1,2,91.42616666666666
65585324,73,0,2,0,31.900733333333335
65585351,341,1,2,0,4.7621166666666666
65585357,150,0,1,1,12.233833333333333
65585364,42,0,1,1,2690.3482833333333
65585429,86,1,1,0,4.8425
65585431,35,-1,1,11,25.923216666666665
65585458,25,0,1,0,34.87283333333333
65585492,154,0,3,0,10.523883333333334
65585514,127,0,1,3,152.48928333333333
65585521,33,0,1,0,224.6461
65585597,262,1,3,0,19.85033333333333
65585615,78,1,1,1,22.10643333333333
65585639,326,10,1,13,535.0093333333333
65585667,47,0,1,4,66.02678333333333
65585701,38,1,1,0,11.593616666666666
65585702,895,2,1,6,50.613216666666666
65585731,41,0,1,2,1748.1233833333333
65585740,85,0,1,0,286.424
65585756,45,0,3,1,4.097566666666666
65585810,34,1,2,0,2.4221666666666666
65585831,239,0,2,2,56.7975
65585901,32,0,1,0,32.92528333333333
65585930,251,1,2,0,27.92155
65585941,46,0,1,0,22.30955
65585946,93,-1,2,6,12.633216666666666
65585949,33,-2,1,1,15.06605
65585958,30,0,1,3,3.9207833333333335
65585994,38,1,1,1,44751.18883333333
65586009,1193,-3,1,0,276.2133333333333
65586019,62,1,1,0,10.122833333333332
65586029,304,2,4,0,10.164883333333334
65586149,82,1,1,2,28.8985
65586172,256,1,1,0,146.03988333333334
65586210,37,1,2,0,23.549666666666667
65586225,56,-1,1,2,9.909566666666667
65586255,49,0,2,0,2.4487833333333335
65586284,115,0,1,0,6.6359
65586287,39,0,1,2,32.10973333333333
65586299,423,2,1,0,175.04876666666667
65586337,180,1,1,0,51.7745
65586347,557,0,1,1,373.1333833333333
65586385,34,0,1,3,71.8785
65586415,60,-1,1,3,15.251933333333334
65586417,31,0,1,0,1075.69595
65586467,84,0,1,9,736.9657166666667
65586482,77,3,3,0,5.5145
65586513,59,0,1,2,55.299733333333336
65586524,54,0,2,1,2.86205
65586538,45,0,3,4,4.489766666666666
65586543,58,1,1,6,1011.9043333333333
65586574,53,1,1,0,25.894116666666665
65586577,161,0,1,1,41.02745
65586595,22,0,1,0,43.654
65586605,31,-1,1,2,48.81111666666666
